x,V,I
5.181000000000000e+003,1.676428e+000,3.235722e-004
5.191000000000000e+003,1.676950e+000,3.230496e-004
5.201000000000000e+003,1.677471e+000,3.225286e-004
5.211000000000000e+003,1.677991e+000,3.220093e-004
5.221000000000000e+003,1.678508e+000,3.214917e-004
5.231000000000000e+003,1.679024e+000,3.209758e-004
5.241000000000000e+003,1.679538e+000,3.204615e-004
5.251000000000000e+003,1.680051e+000,3.199488e-004
5.261000000000000e+003,1.680562e+000,3.194378e-004
5.271000000000000e+003,1.681072e+000,3.189284e-004
5.281000000000000e+003,1.681579e+000,3.184206e-004
5.291000000000000e+003,1.682086e+000,3.179145e-004
5.301000000000000e+003,1.682590e+000,3.174099e-004
5.311000000000000e+003,1.683093e+000,3.169070e-004
5.321000000000000e+003,1.683594e+000,3.164056e-004
5.331000000000000e+003,1.684094e+000,3.159059e-004
5.341000000000000e+003,1.684592e+000,3.154077e-004
5.351000000000000e+003,1.685089e+000,3.149110e-004
5.361000000000000e+003,1.685584e+000,3.144160e-004
5.371000000000000e+003,1.686078e+000,3.139225e-004
5.381000000000000e+003,1.686569e+000,3.134305e-004
5.391000000000000e+003,1.687060e+000,3.129401e-004
5.401000000000000e+003,1.687549e+000,3.124512e-004
5.411000000000000e+003,1.688036e+000,3.119638e-004
5.421000000000000e+003,1.688522e+000,3.114780e-004
5.431000000000000e+003,1.689006e+000,3.109936e-004
5.441000000000000e+003,1.689489e+000,3.105108e-004
5.451000000000000e+003,1.689970e+000,3.100295e-004
5.461000000000000e+003,1.690450e+000,3.095496e-004
5.471000000000000e+003,1.690929e+000,3.090712e-004
5.481000000000000e+003,1.691406e+000,3.085943e-004
5.491000000000000e+003,1.691881e+000,3.081189e-004
5.501000000000000e+003,1.692355e+000,3.076450e-004
5.511000000000000e+003,1.692827e+000,3.071725e-004
5.521000000000000e+003,1.693299e+000,3.067014e-004
5.531000000000000e+003,1.693768e+000,3.062318e-004
5.541000000000000e+003,1.694236e+000,3.057636e-004
5.551000000000000e+003,1.694703e+000,3.052969e-004
5.561000000000000e+003,1.695168e+000,3.048316e-004
5.571000000000000e+003,1.695632e+000,3.043677e-004
5.581000000000000e+003,1.696095e+000,3.039052e-004
5.591000000000000e+003,1.696556e+000,3.034441e-004
5.601000000000000e+003,1.697016e+000,3.029844e-004
5.611000000000000e+003,1.697474e+000,3.025261e-004
5.621000000000000e+003,1.697931e+000,3.020692e-004
5.631000000000000e+003,1.698386e+000,3.016136e-004
5.641000000000000e+003,1.698840e+000,3.011595e-004
5.651000000000000e+003,1.699293e+000,3.007067e-004
5.661000000000000e+003,1.699745e+000,3.002552e-004
5.671000000000000e+003,1.700195e+000,2.998051e-004
5.681000000000000e+003,1.700644e+000,2.993564e-004
5.691000000000000e+003,1.701091e+000,2.989090e-004
5.701000000000000e+003,1.701537e+000,2.984629e-004
5.711000000000000e+003,1.701982e+000,2.980182e-004
5.721000000000000e+003,1.702425e+000,2.975748e-004
5.731000000000000e+003,1.702867e+000,2.971327e-004
5.741000000000000e+003,1.703308e+000,2.966919e-004
5.751000000000000e+003,1.703748e+000,2.962524e-004
5.761000000000000e+003,1.704186e+000,2.958142e-004
5.771000000000000e+003,1.704623e+000,2.953773e-004
5.781000000000000e+003,1.705058e+000,2.949417e-004
5.791000000000000e+003,1.705493e+000,2.945074e-004
5.801000000000000e+003,1.705926e+000,2.940744e-004
5.811000000000000e+003,1.706357e+000,2.936426e-004
5.821000000000000e+003,1.706788e+000,2.932121e-004
5.831000000000000e+003,1.707217e+000,2.927829e-004
5.841000000000000e+003,1.707645e+000,2.923549e-004
5.851000000000000e+003,1.708072e+000,2.919282e-004
5.861000000000000e+003,1.708497e+000,2.915027e-004
5.871000000000000e+003,1.708922e+000,2.910784e-004
5.881000000000000e+003,1.709345e+000,2.906554e-004
5.891000000000000e+003,1.709766e+000,2.902336e-004
5.901000000000000e+003,1.710187e+000,2.898131e-004
5.911000000000000e+003,1.710606e+000,2.893937e-004
5.921000000000000e+003,1.711024e+000,2.889756e-004
5.931000000000000e+003,1.711441e+000,2.885587e-004
5.941000000000000e+003,1.711857e+000,2.881429e-004
5.951000000000000e+003,1.712272e+000,2.877284e-004
5.961000000000000e+003,1.712685e+000,2.873151e-004
5.971000000000000e+003,1.713097e+000,2.869029e-004
5.981000000000000e+003,1.713508e+000,2.864919e-004
5.991000000000000e+003,1.713918e+000,2.860821e-004
6.001000000000000e+003,1.714327e+000,2.856735e-004
6.011000000000000e+003,1.714734e+000,2.852660e-004
6.021000000000000e+003,1.715140e+000,2.848597e-004
6.031000000000000e+003,1.715545e+000,2.844546e-004
6.041000000000000e+003,1.715949e+000,2.840506e-004
6.051000000000000e+003,1.716352e+000,2.836477e-004
6.061000000000000e+003,1.716754e+000,2.832460e-004
6.071000000000000e+003,1.717155e+000,2.828454e-004
6.081000000000000e+003,1.717554e+000,2.824460e-004
6.091000000000000e+003,1.717952e+000,2.820477e-004
6.101000000000000e+003,1.718350e+000,2.816505e-004
6.111000000000000e+003,1.718746e+000,2.812544e-004
6.121000000000000e+003,1.719141e+000,2.808594e-004
6.131000000000000e+003,1.719534e+000,2.804656e-004
6.141000000000000e+003,1.719927e+000,2.800728e-004
6.151000000000000e+003,1.720319e+000,2.796812e-004
6.161000000000000e+003,1.720709e+000,2.792906e-004
6.171000000000000e+003,1.721099e+000,2.789011e-004
6.181000000000000e+003,1.721487e+000,2.785127e-004
6.191000000000000e+003,1.721875e+000,2.781254e-004
6.201000000000000e+003,1.722261e+000,2.777392e-004
6.211000000000000e+003,1.722646e+000,2.773540e-004
6.221000000000000e+003,1.723030e+000,2.769699e-004
6.231000000000000e+003,1.723413e+000,2.765869e-004
6.241000000000000e+003,1.723795e+000,2.762050e-004
6.251000000000000e+003,1.724176e+000,2.758240e-004
6.261000000000000e+003,1.724556e+000,2.754442e-004
6.271000000000000e+003,1.724935e+000,2.750653e-004
6.281000000000000e+003,1.725312e+000,2.746875e-004
6.291000000000000e+003,1.725689e+000,2.743108e-004
6.301000000000000e+003,1.726065e+000,2.739351e-004
6.311000000000000e+003,1.726440e+000,2.735604e-004
6.321000000000000e+003,1.726813e+000,2.731867e-004
6.331000000000000e+003,1.727186e+000,2.728141e-004
6.341000000000000e+003,1.727558e+000,2.724424e-004
6.351000000000000e+003,1.727928e+000,2.720718e-004
6.361000000000000e+003,1.728298e+000,2.717022e-004
6.371000000000000e+003,1.728666e+000,2.713336e-004
6.381000000000000e+003,1.729034e+000,2.709660e-004
6.391000000000000e+003,1.729401e+000,2.705994e-004
6.401000000000000e+003,1.729766e+000,2.702338e-004
6.411000000000000e+003,1.730131e+000,2.698691e-004
6.421000000000000e+003,1.730494e+000,2.695055e-004
6.431000000000000e+003,1.730857e+000,2.691428e-004
6.441000000000000e+003,1.731219e+000,2.687811e-004
6.451000000000000e+003,1.731580e+000,2.684204e-004
6.461000000000000e+003,1.731939e+000,2.680606e-004
6.471000000000000e+003,1.732298e+000,2.677018e-004
6.481000000000000e+003,1.732656e+000,2.673439e-004
6.491000000000000e+003,1.733013e+000,2.669870e-004
6.501000000000000e+003,1.733369e+000,2.666311e-004
6.511000000000000e+003,1.733724e+000,2.662761e-004
6.521000000000000e+003,1.734078e+000,2.659221e-004
6.531000000000000e+003,1.734431e+000,2.655690e-004
6.541000000000000e+003,1.734783e+000,2.652168e-004
6.551000000000000e+003,1.735134e+000,2.648656e-004
6.561000000000000e+003,1.735485e+000,2.645153e-004
6.571000000000000e+003,1.735834e+000,2.641659e-004
6.581000000000000e+003,1.736183e+000,2.638174e-004
6.591000000000000e+003,1.736530e+000,2.634699e-004
6.601000000000000e+003,1.736877e+000,2.631233e-004
6.611000000000000e+003,1.737222e+000,2.627776e-004
6.621000000000000e+003,1.737567e+000,2.624328e-004
6.631000000000000e+003,1.737911e+000,2.620888e-004
6.641000000000000e+003,1.738254e+000,2.617459e-004
6.651000000000000e+003,1.738596e+000,2.614037e-004
6.661000000000000e+003,1.738937e+000,2.610625e-004
6.671000000000000e+003,1.739278e+000,2.607222e-004
6.681000000000000e+003,1.739617e+000,2.603828e-004
6.691000000000000e+003,1.739956e+000,2.600442e-004
6.701000000000000e+003,1.740294e+000,2.597065e-004
6.711000000000000e+003,1.740630e+000,2.593697e-004
6.721000000000000e+003,1.740966e+000,2.590338e-004
6.731000000000000e+003,1.741301e+000,2.586987e-004
6.741000000000000e+003,1.741635e+000,2.583645e-004
6.751000000000000e+003,1.741969e+000,2.580312e-004
6.761000000000000e+003,1.742301e+000,2.576988e-004
6.771000000000000e+003,1.742633e+000,2.573671e-004
6.781000000000000e+003,1.742964e+000,2.570364e-004
6.791000000000000e+003,1.743294e+000,2.567065e-004
6.801000000000000e+003,1.743623e+000,2.563774e-004
6.811000000000000e+003,1.743951e+000,2.560492e-004
6.821000000000000e+003,1.744278e+000,2.557218e-004
6.831000000000000e+003,1.744605e+000,2.553952e-004
6.841000000000000e+003,1.744931e+000,2.550695e-004
6.851000000000000e+003,1.745255e+000,2.547446e-004
6.861000000000000e+003,1.745579e+000,2.544206e-004
6.871000000000000e+003,1.745903e+000,2.540973e-004
6.881000000000000e+003,1.746225e+000,2.537749e-004
6.891000000000000e+003,1.746547e+000,2.534533e-004
6.901000000000000e+003,1.746868e+000,2.531325e-004
6.911000000000000e+003,1.747187e+000,2.528125e-004
6.921000000000000e+003,1.747507e+000,2.524934e-004
6.931000000000000e+003,1.747825e+000,2.521750e-004
6.941000000000000e+003,1.748143e+000,2.518574e-004
6.951000000000000e+003,1.748459e+000,2.515407e-004
6.961000000000000e+003,1.748775e+000,2.512247e-004
6.971000000000000e+003,1.749090e+000,2.509095e-004
6.981000000000000e+003,1.749405e+000,2.505952e-004
6.991000000000000e+003,1.749718e+000,2.502816e-004
7.001000000000000e+003,1.750031e+000,2.499688e-004
7.011000000000000e+003,1.750343e+000,2.496567e-004
7.021000000000000e+003,1.750655e+000,2.493455e-004
7.031000000000000e+003,1.750965e+000,2.490350e-004
7.041000000000000e+003,1.751275e+000,2.487253e-004
7.051000000000000e+003,1.751584e+000,2.484164e-004
7.061000000000000e+003,1.751892e+000,2.481082e-004
7.071000000000000e+003,1.752199e+000,2.478008e-004
7.081000000000000e+003,1.752506e+000,2.474941e-004
7.091000000000000e+003,1.752812e+000,2.471882e-004
7.101000000000000e+003,1.753117e+000,2.468831e-004
7.111000000000000e+003,1.753421e+000,2.465787e-004
7.121000000000000e+003,1.753725e+000,2.462751e-004
7.131000000000000e+003,1.754028e+000,2.459722e-004
7.141000000000000e+003,1.754330e+000,2.456701e-004
7.151000000000000e+003,1.754631e+000,2.453687e-004
7.161000000000000e+003,1.754932e+000,2.450680e-004
7.171000000000000e+003,1.755232e+000,2.447681e-004
7.181000000000000e+003,1.755531e+000,2.444689e-004
7.191000000000000e+003,1.755830e+000,2.441704e-004
7.201000000000000e+003,1.756127e+000,2.438727e-004
7.211000000000000e+003,1.756424e+000,2.435757e-004
7.221000000000000e+003,1.756721e+000,2.432794e-004
7.231000000000000e+003,1.757016e+000,2.429838e-004
7.241000000000000e+003,1.757311e+000,2.426890e-004
7.251000000000000e+003,1.757605e+000,2.423949e-004
7.261000000000000e+003,1.757899e+000,2.421014e-004
7.271000000000000e+003,1.758191e+000,2.418087e-004
7.281000000000000e+003,1.758483e+000,2.415167e-004
7.291000000000000e+003,1.758775e+000,2.412254e-004
7.301000000000000e+003,1.759065e+000,2.409348e-004
7.311000000000000e+003,1.759355e+000,2.406449e-004
7.321000000000000e+003,1.759644e+000,2.403557e-004
7.331000000000000e+003,1.759933e+000,2.400672e-004
7.341000000000000e+003,1.760221e+000,2.397794e-004
7.351000000000000e+003,1.760508e+000,2.394923e-004
7.361000000000000e+003,1.760794e+000,2.392058e-004
7.371000000000000e+003,1.761080e+000,2.389201e-004
7.381000000000000e+003,1.761365e+000,2.386350e-004
7.391000000000000e+003,1.761649e+000,2.383506e-004
7.401000000000000e+003,1.761933e+000,2.380669e-004
7.411000000000000e+003,1.762216e+000,2.377839e-004
7.421000000000000e+003,1.762498e+000,2.375015e-004
7.431000000000000e+003,1.762780e+000,2.372198e-004
7.441000000000000e+003,1.763061e+000,2.369388e-004
7.451000000000000e+003,1.763342e+000,2.366584e-004
7.461000000000000e+003,1.763621e+000,2.363787e-004
7.471000000000000e+003,1.763900e+000,2.360996e-004
7.481000000000000e+003,1.764179e+000,2.358213e-004
7.491000000000000e+003,1.764457e+000,2.355435e-004
7.501000000000000e+003,1.764734e+000,2.352664e-004
7.511000000000000e+003,1.765010e+000,2.349900e-004
7.521000000000000e+003,1.765286e+000,2.347142e-004
7.531000000000000e+003,1.765561e+000,2.344391e-004
7.541000000000000e+003,1.765835e+000,2.341646e-004
7.551000000000000e+003,1.766109e+000,2.338908e-004
7.561000000000000e+003,1.766382e+000,2.336176e-004
7.571000000000000e+003,1.766655e+000,2.333450e-004
7.581000000000000e+003,1.766927e+000,2.330731e-004
7.591000000000000e+003,1.767198e+000,2.328018e-004
7.601000000000000e+003,1.767469e+000,2.325311e-004
7.611000000000000e+003,1.767739e+000,2.322611e-004
7.621000000000000e+003,1.768008e+000,2.319917e-004
7.631000000000000e+003,1.768277e+000,2.317229e-004
7.641000000000000e+003,1.768545e+000,2.314547e-004
7.651000000000000e+003,1.768813e+000,2.311872e-004
7.661000000000000e+003,1.769080e+000,2.309202e-004
7.671000000000000e+003,1.769346e+000,2.306539e-004
7.681000000000000e+003,1.769612e+000,2.303882e-004
7.691000000000000e+003,1.769877e+000,2.301231e-004
7.701000000000000e+003,1.770141e+000,2.298586e-004
7.711000000000000e+003,1.770405e+000,2.295948e-004
7.721000000000000e+003,1.770669e+000,2.293315e-004
7.731000000000000e+003,1.770931e+000,2.290688e-004
7.741000000000000e+003,1.771193e+000,2.288068e-004
7.751000000000000e+003,1.771455e+000,2.285453e-004
7.761000000000000e+003,1.771716e+000,2.282844e-004
7.771000000000000e+003,1.771976e+000,2.280242e-004
7.781000000000000e+003,1.772236e+000,2.277645e-004
7.791000000000000e+003,1.772495e+000,2.275054e-004
7.801000000000000e+003,1.772753e+000,2.272469e-004
7.811000000000000e+003,1.773011e+000,2.269890e-004
7.821000000000000e+003,1.773268e+000,2.267317e-004
7.831000000000000e+003,1.773525e+000,2.264749e-004
7.841000000000000e+003,1.773781e+000,2.262187e-004
7.851000000000000e+003,1.774037e+000,2.259632e-004
7.861000000000000e+003,1.774292e+000,2.257082e-004
7.871000000000000e+003,1.774546e+000,2.254537e-004
7.881000000000000e+003,1.774800e+000,2.251999e-004
7.891000000000000e+003,1.775053e+000,2.249466e-004
7.901000000000000e+003,1.775306e+000,2.246939e-004
7.911000000000000e+003,1.775558e+000,2.244417e-004
7.921000000000000e+003,1.775810e+000,2.241901e-004
7.931000000000000e+003,1.776061e+000,2.239391e-004
7.941000000000000e+003,1.776311e+000,2.236886e-004
7.951000000000000e+003,1.776561e+000,2.234387e-004
7.961000000000000e+003,1.776811e+000,2.231894e-004
7.971000000000000e+003,1.777059e+000,2.229406e-004
7.981000000000000e+003,1.777308e+000,2.226924e-004
7.991000000000000e+003,1.777555e+000,2.224447e-004
8.001000000000000e+003,1.777802e+000,2.221975e-004
8.011000000000000e+003,1.778049e+000,2.219509e-004
8.021000000000000e+003,1.778295e+000,2.217049e-004
8.031000000000000e+003,1.778541e+000,2.214594e-004
8.041000000000000e+003,1.778786e+000,2.212145e-004
8.051000000000000e+003,1.779030e+000,2.209701e-004
8.061000000000000e+003,1.779274e+000,2.207262e-004
8.071000000000000e+003,1.779517e+000,2.204829e-004
8.081000000000000e+003,1.779760e+000,2.202401e-004
8.091000000000000e+003,1.780002e+000,2.199978e-004
8.101000000000000e+003,1.780244e+000,2.197561e-004
8.111000000000000e+003,1.780485e+000,2.195149e-004
8.121000000000000e+003,1.780726e+000,2.192742e-004
8.131000000000000e+003,1.780966e+000,2.190341e-004
8.141000000000000e+003,1.781206e+000,2.187944e-004
8.151000000000000e+003,1.781445e+000,2.185553e-004
8.161000000000000e+003,1.781683e+000,2.183168e-004
8.171000000000000e+003,1.781921e+000,2.180787e-004
8.181000000000000e+003,1.782159e+000,2.178412e-004
8.191000000000000e+003,1.782396e+000,2.176042e-004
8.201000000000000e+003,1.782632e+000,2.173677e-004
8.211000000000000e+003,1.782868e+000,2.171317e-004
8.221000000000000e+003,1.783104e+000,2.168962e-004
8.231000000000000e+003,1.783339e+000,2.166613e-004
8.241000000000000e+003,1.783573e+000,2.164268e-004
8.251000000000000e+003,1.783807e+000,2.161928e-004
8.261000000000000e+003,1.784041e+000,2.159594e-004
8.271000000000000e+003,1.784274e+000,2.157265e-004
8.281000000000000e+003,1.784506e+000,2.154940e-004
8.291000000000000e+003,1.784738e+000,2.152621e-004
8.301000000000000e+003,1.784969e+000,2.150306e-004
8.311000000000000e+003,1.785200e+000,2.147997e-004
8.321000000000000e+003,1.785431e+000,2.145693e-004
8.331000000000000e+003,1.785661e+000,2.143393e-004
8.341000000000000e+003,1.785890e+000,2.141098e-004
8.351000000000000e+003,1.786119e+000,2.138809e-004
8.361000000000000e+003,1.786348e+000,2.136524e-004
8.371000000000000e+003,1.786576e+000,2.134244e-004
8.381000000000000e+003,1.786803e+000,2.131969e-004
8.391000000000000e+003,1.787030e+000,2.129699e-004
8.401000000000000e+003,1.787257e+000,2.127433e-004
8.411000000000000e+003,1.787483e+000,2.125173e-004
8.421000000000000e+003,1.787708e+000,2.122917e-004
8.431000000000000e+003,1.787933e+000,2.120666e-004
8.441000000000000e+003,1.788158e+000,2.118420e-004
8.451000000000000e+003,1.788382e+000,2.116178e-004
8.461000000000000e+003,1.788606e+000,2.113941e-004
8.471000000000000e+003,1.788829e+000,2.111709e-004
8.481000000000000e+003,1.789052e+000,2.109482e-004
8.491000000000000e+003,1.789274e+000,2.107259e-004
8.501000000000000e+003,1.789496e+000,2.105042e-004
8.511000000000000e+003,1.789717e+000,2.102828e-004
8.521000000000000e+003,1.789938e+000,2.100620e-004
8.531000000000000e+003,1.790158e+000,2.098416e-004
8.541000000000000e+003,1.790378e+000,2.096216e-004
8.551000000000000e+003,1.790598e+000,2.094022e-004
8.561000000000000e+003,1.790817e+000,2.091831e-004
8.571000000000000e+003,1.791035e+000,2.089646e-004
8.581000000000000e+003,1.791254e+000,2.087465e-004
8.591000000000000e+003,1.791471e+000,2.085288e-004
8.601000000000000e+003,1.791688e+000,2.083116e-004
8.611000000000000e+003,1.791905e+000,2.080949e-004
8.621000000000000e+003,1.792121e+000,2.078786e-004
8.631000000000000e+003,1.792337e+000,2.076628e-004
8.641000000000000e+003,1.792553e+000,2.074474e-004
8.651000000000000e+003,1.792768e+000,2.072324e-004
